Price,Close,Dividends,High,Low,Open,Stock Splits,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,,,
2021-06-16,126.86393737792969,0.0,127.58525904482703,125.21661937439929,127.0783839579929,0.0,91815000
2021-06-17,128.46253967285156,0.0,129.20336059736883,126.37657131032402,126.52279301183641,0.0,96721700
2021-06-18,127.16613006591797,0.0,128.1896075868194,126.95168347380675,127.40981802299594,0.0,108953300
2021-06-21,128.95968627929688,0.0,129.06690958900398,125.9477063159808,127.01018237446559,0.0,79663300
2021-06-22,130.5972442626953,0.0,130.6947253937975,128.29682937988724,128.79396232556323,0.0,74783600
2021-06-23,130.32432556152344,0.0,130.92868185123652,129.8661909803765,130.39256533356104,0.0,60214200
2021-06-24,130.04165649414062,0.0,131.240597184488,129.5737648661965,131.05539194095186,0.0,68711000
2021-06-25,129.7491912841797,0.0,130.50949637284592,129.4567628177243,130.09036030729925,0.0,70783700
2021-06-28,131.37705993652344,0.0,131.83519451956099,129.98317185834844,130.04165459260284,0.0,62111300
2021-06-29,132.88790893554688,0.0,133.043872786454,130.95790461954863,131.39653993588485,0.0,64556100
2021-06-30,133.50204467773438,0.0,133.94068011687085,132.439553660315,132.7319822442512,0.0,63261400
2021-07-01,133.80416870117188,0.0,133.86265142282898,132.33228412965926,133.1510868534501,0.0,52485800
2021-07-02,136.42630004882812,0.0,136.4652835854969,134.27209152787285,134.41829838230024,0.0,78852600
2021-07-06,138.43426513671875,0.0,139.53572463895688,136.53350195950557,136.53350195950557,0.0,108181800
2021-07-07,140.919921875,0.0,141.23183482081484,139.05814174627804,139.9159135024217,0.0,104911600
2021-07-08,139.6234588623047,0.0,140.42274763655988,137.11833949517367,138.00536723887996,0.0,105575500
2021-07-09,141.44627380371094,0.0,141.972633378387,139.04837716154248,139.14585831818513,0.0,99890800
2021-07-12,140.8516845703125,0.0,142.6257406086967,140.36430849913495,142.51851727809614,0.0,76299700
2021-07-13,141.96286010742188,0.0,143.7369156295679,140.00361422588887,140.39350901995923,0.0,100827100
2021-07-14,145.38424682617188,0.0,145.79365573228569,143.95136027537654,144.36076918149035,0.0,127050800
